device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,digital_dependence_score,device_sleep_ratio,notification_intensity,unlock_per_hour,social_media_ratio,sleep_efficiency,screen_stress_load,activity_sleep_balance,dependence_per_hour
5.14,94.0,204,408,2.0,6.595133468986533,4.855922020560262,7.132688646398522,23.0,0.7793625442412552,39.688715953307394,18.287937743190664,1.4169909208819715,32.02545384058569,1048.56,13.190266937973066,4.474708171206226
3.21,113.0,265,63,3.0,7.135398647836396,3.964899042811377,3.859138578348576,22.1,0.4498697491797939,82.55451713395638,35.202492211838006,0.3271028037383178,28.291135268884123,850.65,21.40619594350919,6.884735202492212
15.41,284.0,374,35,6.0,5.081096530853399,1.2806121666025363,9.714709989876374,68.8,3.0328099272327353,24.26995457495133,18.429591174561974,0.037854207224745834,6.506914037092803,5763.34,30.486579185120394,4.464633354964309
4.13,63.0,322,34,7.0,10.733192741807692,2.2732729646594,4.67690543897415,21.8,0.38478764887104994,77.96610169491525,15.254237288135593,0.13720742534301858,24.399476884429923,1329.86,75.13234919265383,5.278450363196126
12.42,245.0,91,281,3.0,6.670343825431378,1.0,9.034418888795273,52.1,1.8619729844580815,7.326892109500805,19.726247987117553,0.37707997852925385,6.670343825431378,1130.22,20.011031476294136,4.194847020933977
4.58,80.0,830,28,4.0,9.627467449789346,5.0,3.908035477841025,39.3,0.47572220045264474,187.33624454148472,17.46724890829694,0.10189228529839883,48.137337248946736,3929.64,38.509869799157386,8.580786026200872
8.04,192.0,458,26,2.0,5.357910221865201,2.894130569204486,2.1859978077631275,46.5,1.5005850540737702,56.96517412935324,23.880597014925375,0.05389718076285241,15.506491760153269,3682.3199999999997,10.715820443730403,5.783582089552239
15.09,285.0,117,81,5.0,4.318604343988658,1.099189738911527,9.872575771843096,60.9,3.4941844165476144,7.753479125248509,18.88667992047714,0.08946322067594434,4.74696558133108,1765.53,21.593021719943287,4.035785288270378
4.14,91.0,232,357,1.0,9.651539496267578,2.8054065341521,2.117512771602761,21.5,0.4289471126964783,56.038647342995176,21.98067632850242,1.4371980676328504,27.07649196745613,960.4799999999999,9.651539496267578,5.193236714975845
4.96,83.0,269,304,4.0,7.967876248841279,4.042919888270325,1.0,24.5,0.6224996278928533,54.233870967741936,16.733870967741936,1.021505376344086,32.21348535371716,1334.24,31.871504995365115,4.939516129032258
3.33,68.0,298,87,1.0,9.106371473696814,4.811892854563886,9.445184026541517,20.9,0.3656780320919806,89.48948948948949,20.42042042042042,0.4354354354354354,43.8188838252861,992.34,9.106371473696814,6.276276276276276
8.74,178.0,295,71,3.0,7.38409352026504,2.01921621564877,1.0,41.6,1.183625312438661,33.75286041189931,20.366132723112127,0.13539282990083906,14.910081373986179,2578.3,22.15228056079512,4.759725400457666
5.66,187.0,349,83,2.0,7.301333750972903,2.980187132875601,1.0,35.5,0.7752008322103896,61.66077738515901,33.03886925795053,0.24440518256772673,21.759340897479795,1975.3400000000001,14.602667501945806,6.27208480565371
1.43,33.0,171,253,3.0,7.942307414882588,4.93001863660765,1.0,9.5,0.18004843243921953,119.58041958041959,23.076923076923077,2.948717948717949,39.15572357303829,244.53,23.826922244647765,6.643356643356643
7.89,154.0,442,84,6.0,6.583971246639885,1.1920946242920234,7.806074938481615,40.2,1.1983648932286335,56.02027883396705,19.518377693282638,0.17743979721166034,7.848716729612659,3487.3799999999997,39.503827479839316,5.095057034220533
7.59,149.0,230,12,3.0,8.119852651418839,1.930789779820825,4.996207765883069,35.7,0.9347460262931921,30.303030303030305,19.631093544137023,0.02635046113306983,15.677728513010521,1745.7,24.359557954256516,4.703557312252965
14.88,296.0,248,408,4.0,5.687209946599749,1.0612800951990065,8.947257472585951,65.3,2.6163971683332012,16.666666666666664,19.892473118279568,0.5745967741935484,6.035722713544118,3690.2400000000002,22.748839786398996,4.388440860215053
6.5,96.0,79,158,2.0,8.749701612852885,4.865238258268827,1.0,23.7,0.7428824761808811,12.153846153846153,14.76923076923077,0.40512820512820513,42.56938303528832,513.5,17.49940322570577,3.646153846153846
12.14,240.0,466,93,2.0,6.807320911063897,1.0,5.083946614128432,59.5,1.7833741289130256,38.38550247116969,19.769357495881383,0.12767710049423392,6.807320911063897,5657.240000000001,13.614641822127794,4.901153212520593
3.24,97.0,421,251,6.0,7.673863589840108,3.2668756510536485,3.711800757358674,25.0,0.4222123526263396,129.93827160493825,29.93827160493827,1.2911522633744856,25.069558111155793,1364.0400000000002,46.043181539040646,7.716049382716049
5.85,146.0,116,169,0.0,6.511916790949523,3.6060948596606295,1.3344207841076643,26.8,0.8983530023188445,19.82905982905983,24.957264957264957,0.48148148148148145,23.482589666380818,678.5999999999999,0.0,4.581196581196582
6.45,122.0,413,136,6.0,8.028147172633583,4.236283300011444,1.0,32.8,0.803423238426273,64.03100775193798,18.91472868217054,0.35142118863049093,34.00950579746174,2663.85,48.1688830358015,5.085271317829457
2.3,36.0,267,151,3.0,9.878315744841906,2.9490310222962406,1.0,13.6,0.2328332136175112,116.08695652173914,15.65217391304348,1.0942028985507246,29.131459579576177,614.0999999999999,29.63494723452572,5.91304347826087
5.64,126.0,830,64,4.0,9.52305568220979,4.0749461317371125,9.82863718619657,44.6,0.5922468783350912,148.22695035460993,22.340425531914896,0.18912529550827425,38.80593891453791,4715.04,38.09222272883916,7.907801418439717
11.3,198.0,830,162,2.0,6.77635646575898,1.0,10.0,63.8,1.6675628056314706,79.5575221238938,17.522123893805308,0.23893805309734514,6.77635646575898,10158.7,13.55271293151796,5.646017699115044
15.58,312.0,185,138,0.0,6.147163851371297,2.792199493366204,5.494027532186489,67.5,2.676030832711636,11.246200607902736,18.966565349544073,0.1398176291793313,17.164107791437978,3043.25,0.0,4.103343465045593
10.62,239.0,320,408,6.0,6.365062245751093,3.257358336433424,5.724317160059145,52.1,1.6684832904955846,30.131826741996235,22.50470809792844,0.9400502197112368,20.733288568114975,3398.3999999999996,38.19037347450656,4.905838041431262
5.8,117.0,98,132,7.0,7.504728387239217,2.3199965565553,2.5847005655145865,23.9,0.7728460912538981,16.896551724137932,20.17241379310345,0.3793103448275862,17.410944016277792,568.4,52.533098710674516,4.120689655172414
3.44,111.0,396,96,6.0,8.280924385936462,3.251355591421914,1.0,24.6,0.41541256020187434,115.11627906976744,32.26744186046512,0.46511627906976744,26.924229804356596,1362.24,49.68554631561877,7.151162790697675
14.3,260.0,200,72,5.0,6.5145132785725055,2.094528638576042,9.8115882150795,58.7,2.1950987569609333,13.986013986013985,18.18181818181818,0.08391608391608392,13.644834628354019,2860.0,32.57256639286253,4.104895104895105
4.88,133.0,268,114,3.0,5.320206543741255,2.9410591870066702,1.1867221343418826,36.68415185296776,0.9172576214622497,54.91803278688525,27.25409836065574,0.38934426229508196,15.647042332243224,1307.84,15.960619631223766,7.517244232165525
6.97,152.0,80,61,1.0,6.145049203243997,1.8498928975884923,10.0,29.9,1.1342464103168626,11.477761836441895,21.8077474892396,0.14586322333811574,11.367682876412893,557.6,6.145049203243997,4.289813486370158
8.39,238.0,152,315,5.0,6.117699489588004,2.0934232047962205,3.880293549139785,41.7,1.3714305539654783,18.116805721096544,28.36710369487485,0.6257449344457687,12.80693407147352,1275.2800000000002,30.58849744794002,4.970202622169249
3.62,30.0,108,61,6.0,5.930317676449561,4.283976057864313,4.65737257536666,12.9,0.610422610980137,29.834254143646408,8.287292817679559,0.28084714548802947,25.405338941439446,390.96000000000004,35.58190605869736,3.56353591160221
4.89,113.0,382,285,3.0,8.780991432322661,3.955860821177083,5.077526640612087,28.3,0.556884725112019,78.11860940695297,23.108384458077712,0.9713701431492844,34.73637997821685,1867.9799999999998,26.342974296967984,5.787321063394684
6.9,101.0,301,35,4.0,9.385596123425133,3.077019737830924,2.952774120371643,30.4,0.7351690728283702,43.6231884057971,14.63768115942029,0.08454106280193237,28.879664523088536,2076.9,37.54238449370053,4.4057971014492745
5.98,155.0,220,118,3.0,8.904475021397857,3.0770028507038893,1.0,30.7,0.6715724380864441,36.78929765886287,25.91973244147157,0.3288740245261984,27.399095024862785,1315.6000000000001,26.713425064193572,5.133779264214047
15.31,323.5,306,138,7.0,6.0715779052753245,1.2562677814247634,9.571087446935532,69.6,2.521585037506942,19.98693664271718,21.423905943827563,0.15022860875244937,7.627527704807844,4684.860000000001,42.50104533692727,4.546048334421946
14.0,241.0,360,72,3.0,4.201828068828389,2.9754784622833736,4.986237087092964,60.5,3.331883116270312,25.714285714285715,17.214285714285715,0.08571428571428572,12.502448921016613,5040.0,12.605484206485167,4.321428571428571
12.29,293.0,364,80,5.0,6.909934996991124,3.184518820166516,4.846841997205504,61.6,1.778598496997668,29.61757526444264,23.84052074857608,0.10848928668294007,22.004818044045493,4473.5599999999995,34.54967498495562,5.012205044751831
4.59,79.0,275,95,2.0,8.683736266208044,3.939719600588203,1.0,23.2,0.5285743209246877,59.912854030501094,17.21132897603486,0.3449527959331881,34.21148597431845,1262.25,17.367472532416087,5.05446623093682
9.45,160.0,451,253,7.0,7.446388936929424,3.2751881836162,9.60105504412558,46.3,1.2690715029850133,47.72486772486773,16.931216931216934,0.4462081128747795,24.388325056841644,4261.95,52.124722558505965,4.8994708994708995
6.35,123.0,388,90,2.0,6.955384976815965,1.866319209268284,1.1667737928038282,35.3,0.9129616866882474,61.102362204724415,19.37007874015748,0.23622047244094488,12.980968590087674,2463.7999999999997,13.91076995363193,5.559055118110236
6.42,146.0,151,221,2.0,7.691675265903616,2.880498934517124,6.140759184223543,30.1,0.8346686226418297,23.5202492211838,22.741433021806852,0.5737279335410177,22.15586240808708,969.42,15.383350531807231,4.688473520249222
5.0,63.0,248,108,4.0,9.75499726672864,5.0,1.0,23.1,0.5125578063515707,49.6,12.6,0.36,48.7749863336432,1240.0,39.01998906691456,4.62
5.44,106.0,48,63,1.0,8.753206644134352,3.798315794729621,1.0,21.8,0.6214865272997321,8.823529411764705,19.485294117647058,0.19301470588235292,33.247443050947766,261.12,8.753206644134352,4.00735294117647
3.89,48.0,231,159,2.0,8.800563895162316,1.8960615157685496,10.0,18.4,0.44201713053164005,59.383033419023135,12.339331619537274,0.6812339331619537,16.686410518679434,898.59,17.601127790324632,4.730077120822622
6.76,165.0,173,408,0.0,6.134932091103113,3.7110471204046886,10.0,36.68415185296776,1.1018866875158018,25.59171597633136,24.40828402366864,1.4965483234714005,22.767022070566522,1169.48,0.0,5.42664968239168
6.02,82.0,87,147,2.0,6.3047179378187606,2.927433159384176,4.168723102378759,23.6,0.9548404955420948,14.451827242524917,13.621262458471762,0.4069767441860465,18.45664035173486,523.74,12.609435875637521,3.9202657807308974
5.07,70.0,92,194,4.0,8.591111872492826,5.0,9.982390398890626,18.5,0.5901448002595817,18.14595660749507,13.806706114398422,0.6377383300460222,42.95555936246413,466.44000000000005,34.364447489971305,3.648915187376726
7.22,217.0,322,381,6.0,7.482335810122883,3.1615226149934976,9.75278281438437,40.7,0.9649393161734376,44.59833795013851,30.055401662049864,0.8795013850415513,23.65557387667919,2324.84,44.8940148607373,5.637119113573408
8.2,272.0,118,70,3.0,5.896892875453767,1.923599169039385,2.016254154481389,43.2,1.3905628223522728,14.390243902439027,33.170731707317074,0.14227642276422767,11.343258235137135,967.5999999999999,17.6906786263613,5.26829268292683
7.46,150.0,157,408,5.0,9.289848491296054,3.031879383606876,1.0,33.1,0.8030270899454931,21.0455764075067,20.107238605898125,0.9606791778373547,28.165700117591946,1171.22,46.44924245648027,4.436997319034853
5.68,146.0,75,264,2.0,6.689152056441799,2.850589660688096,1.1204992568400574,26.2,0.8491360268197277,13.204225352112676,25.704225352112676,0.7746478873239437,19.068027690863506,426.0,13.378304112883598,4.612676056338028
4.37,90.0,237,408,2.0,7.067254371964756,2.931853021325985,10.0,23.0,0.6183448012477728,54.23340961098398,20.594965675057207,2.265446224256293,20.720151082924144,1035.69,14.134508743929512,5.263157894736842
8.54,242.0,513,116,5.0,6.248373678972112,3.1979976888352644,9.797517224241815,52.9,1.366755645351363,60.070257611241225,28.33723653395785,0.2263856362217018,19.982284584331914,4381.0199999999995,31.24186839486056,6.1943793911007035
4.73,95.0,616,51,1.0,8.374441276111758,2.8465490057084777,1.0,33.2,0.5648137999955184,130.23255813953486,20.084566596194502,0.17970401691331922,23.83825748787996,2913.6800000000003,8.374441276111758,7.019027484143763
7.42,148.0,527,94,1.0,7.731994841163391,2.8400026975796524,10.0,44.1,0.9596488554929705,71.02425876010781,19.946091644204852,0.211141060197664,21.958886206575986,3910.34,7.731994841163391,5.943396226415095
13.61,186.0,464,135,3.0,5.2327495039419984,1.0,6.9489060318569855,58.7,2.600927101468769,34.092578986039676,13.666421748714182,0.16531961792799413,5.2327495039419984,6315.04,15.698248511825994,4.313005143277002
6.57,113.0,682,56,1.0,7.130472322181929,3.8510168152933177,5.293156434604504,40.5,0.9213975881459667,103.80517503805174,17.19939117199391,0.14205986808726534,27.459568813706202,4480.74,7.130472322181929,6.164383561643835
5.79,138.0,150,113,4.0,6.892787419411463,4.066238929491987,1.0,27.1,0.8400084969535265,25.906735751295336,23.83419689119171,0.3252734599884859,28.0277205375235,868.5,27.571149677645852,4.680483592400691
2.14,36.0,533,98,4.0,8.966571393031014,5.0,1.0,20.1,0.2386642459193765,249.06542056074764,16.822429906542055,0.7632398753894081,44.832856965155074,1140.6200000000001,35.866285572124056,9.392523364485982
5.9,137.0,42,232,2.0,7.030140865896008,1.887233465435539,2.0292539827521856,26.5,0.8392434963318522,7.11864406779661,23.220338983050848,0.655367231638418,13.267517108844922,247.8,14.060281731792015,4.491525423728813
4.14,73.0,207,34,7.0,9.087779927386125,5.0,4.837161428581329,19.2,0.4555568062914975,50.00000000000001,17.632850241545896,0.13687600644122386,45.43889963693062,856.9799999999999,63.614459491702874,4.63768115942029
1.27,27.0,115,171,3.0,9.232305009607662,5.0,1.0,6.8,0.13756044657085806,90.55118110236221,21.25984251968504,2.2440944881889764,46.161525048038314,146.05,27.696915028822986,5.354330708661417
4.8,131.0,149,39,1.0,7.470029596608117,3.849043251857826,1.0,25.1,0.6425677352308636,31.041666666666668,27.291666666666668,0.13541666666666666,28.75246701000271,715.1999999999999,7.470029596608117,5.229166666666667
7.06,171.0,152,154,6.0,8.658921962064941,3.111119739258318,9.809205267904522,33.0,0.8153439921193565,21.52974504249292,24.220963172804534,0.36355051935788485,26.938943036877603,1073.12,51.953531772389645,4.674220963172805
9.52,170.0,158,131,2.0,4.443434249069643,1.0,5.226703231161126,38.0,2.142486974347213,16.596638655462186,17.857142857142858,0.2293417366946779,4.443434249069643,1504.1599999999999,8.886868498139286,3.991596638655462
10.22,248.0,307,132,2.0,5.514909535703015,2.8857803321989186,8.211899728248016,50.4,1.8531582311254002,30.03913894324853,24.26614481409002,0.21526418786692758,15.91481747198803,3137.5400000000004,11.02981907140603,4.931506849315068
12.18,202.0,290,11,3.0,4.540855135361512,1.0,10.0,52.9,2.6823141538141826,23.80952380952381,16.58456486042693,0.0150519978106185,4.540855135361512,3532.2,13.622565406084536,4.343185550082102
6.19,119.0,328,408,4.0,8.737918962566601,2.9777793662789973,7.038853757923103,31.1,0.7084066614165306,52.988691437802906,19.22455573505654,1.5185783521809368,26.01959479094881,2030.3200000000002,34.951675850266405,5.024232633279483
5.59,136.0,550,408,6.0,7.142255831285211,3.211414948833,1.0,36.5,0.7826658876477278,98.38998211091234,24.329159212880143,1.8395945140131187,22.93674714497899,3074.5,42.853534987711264,6.529516994633274
8.53,142.0,116,137,4.0,6.416782687443299,3.053602598178805,6.947750611628981,34.2,1.3293266135834638,13.599062133645957,16.64712778429074,0.26768268855021493,19.59430428632563,989.4799999999999,25.667130749773197,4.0093786635404465
5.26,102.0,571,120,5.0,7.802489399553909,2.066659565843911,4.843500244705259,33.5,0.674143818804897,108.55513307984792,19.391634980988595,0.3802281368821293,16.125089354983796,3003.46,39.012446997769544,6.3688212927756656
9.38,135.0,210,108,3.0,7.988752964617284,1.89837636609645,9.012965688535925,38.1,1.174150714328587,22.388059701492537,14.39232409381663,0.19189765458422173,15.165659822612401,1969.8000000000002,23.96625889385185,4.06183368869936
7.52,213.0,830,248,3.0,7.932231995353779,3.99637134874754,6.96450733827851,60.2,0.9480307691964582,133.37765957446808,28.324468085106385,0.549645390070922,31.70014467785037,7542.5599999999995,23.796695986061337,8.005319148936172
8.01,126.0,87,365,3.0,6.981320530208734,3.015625631294204,10.0,30.0,1.1473474058869073,10.861423220973784,15.730337078651687,0.7594673325010404,21.0530491311779,696.87,20.943961590626202,3.7453183520599254
6.0,77.0,267,79,6.0,7.155680012862067,5.0,1.822717565446244,25.6,0.8384947327459059,44.5,12.833333333333334,0.21944444444444444,35.77840006431033,1602.0,42.9340800771724,4.266666666666667
6.49,144.0,35,28,0.0,6.788929828421987,2.7899281764350783,10.0,27.2,0.9559680485765943,5.3929121725731894,22.18798151001541,0.07190549563430919,18.94062661615506,227.15,0.0,4.191063174114022
11.82,140.0,356,0,6.0,6.6366606653847855,1.207375056313834,9.705438112746426,48.3,1.7810161760492378,30.118443316412858,11.844331641285956,0.0,8.012938544604761,4207.92,39.819963992308715,4.086294416243654
