age,gender,education_level,device_hours_per_day,phone_unlocks,notifications_per_day,social_media_mins,study_mins,physical_activity_days,sleep_hours,sleep_quality,stress_level,productivity_score,digital_dependence_score
27,female,master,6.0,77,267,79,98,6.0,7.155680012862067,5.0,1.822717565446244,71.0,25.6
31,male,bachelor,6.49,144,35,28,31,0.0,6.788929828421987,2.7899281764350783,10.0,59.0,27.2
42,female,bachelor,11.82,140,356,0,126,6.0,6.6366606653847855,1.207375056313834,9.705438112746426,71.0,48.3
36,female,bachelor,9.66,197,357,119,111,5.0,8.435867912959642,1.1290920982146408,1.8127799267704177,65.29930112427833,47.3
14,male,high school,3.68,95,253,37,67,2.0,6.760464654504671,3.846304329707337,10.0,74.0,20.0
16,female,high school,3.18,64,146,340,0,6.0,8.888244712333178,2.133682206653724,3.722884516245128,66.0,13.9
34,female,bachelor,7.51,96,74,22,136,1.0,8.243735121761283,1.9050041942405973,1.32605413353487,59.0,26.9
33,female,high school,10.88,175,535,50,62,2.0,7.552979601301218,2.948720683656864,10.0,72.0,52.8
29,female,bachelor,7.17,135,103,22,34,3.0,7.275947488161911,3.90241474638421,1.0,69.0,29.4
33,female,high school,6.82,133,288,212,216,2.0,7.55275356574842,2.8999433265359404,6.2427219378456025,74.0,36.68415185296776
45,female,bachelor,8.37,168,310,36,24,2.0,6.24711586523738,2.887153415589193,6.106780779123661,71.0,41.6
23,male,master,6.09,118,512,371,138,0.0,8.362573328192713,1.718686820292708,2.255775246446021,75.0,35.0
28,male,bachelor,8.8,170,206,130,0,4.0,6.741962977859068,2.031474125947146,1.8919562468481528,60.0,39.0
18,female,bachelor,10.27,266,1206,40,116,2.0,5.221101011813985,3.911219188492776,7.117388139654644,78.0,74.5
28,male,master,7.32,92,106,168,122,2.0,5.8606320464288855,2.93306450741795,6.268189376692226,67.0,26.0
44,male,bachelor,6.72,82,477,41,97,3.0,7.349822211650568,3.992159933192545,2.1112655973352927,86.0,34.2
31,female,bachelor,5.98,126,366,108,82,2.0,8.438664679267147,4.886129812425417,5.235594007804744,58.0,32.9
20,male,bachelor,11.69,183,167,131,0,1.0,4.900401457616502,2.804409751703062,1.3159031079909185,82.0,44.5
34,female,master,5.01,161,167,150,57,2.0,7.943167630321081,1.9389964469905097,4.21949185220339,67.0,28.6
24,male,bachelor,6.58,186,267,341,0,2.0,7.184631362109078,1.0,8.088745788347738,58.0,36.3
20,male,bachelor,4.36,100,121,119,42,3.0,9.46724330067008,3.975674847892906,8.021391327916875,60.0,19.6
23,male,bachelor,8.87,200,583,46,203,2.0,5.782819677729424,1.0,8.064599133432282,62.0,50.8
34,female,master,6.05,138,181,46,102,2.0,7.380839048515093,2.909419256624991,5.126953316031202,69.0,29.4
20,male,bachelor,4.87,92,234,560,100,6.0,8.571382735866083,2.1882768711034366,9.7724693252329,70.0,22.7
34,female,bachelor,4.62,107,288,47,0,5.0,6.619565271728725,3.172886602800061,7.835020446872112,59.0,26.3
44,female,master,7.42,184,278,42,107,4.0,7.657480539906258,2.998132090246,6.035685107732967,65.0,40.0
16,male,high school,9.62,167,111,179,126,5.0,6.459904378201613,3.1112368364463268,1.7329405207089543,86.0,36.4
41,female,bachelor,11.06,198,118,79,13,3.0,6.605051018265259,1.002595679513436,8.077298568401012,82.0,45.0
15,male,high school,8.79,186,163,108,196,7.0,7.239660801525516,3.2349348084604537,4.511363843679565,69.0,37.7
40,male,bachelor,8.82,216,135,5,113,1.0,7.25838379532919,1.7336206604151432,3.257839334137067,65.0,42.1
23,male,bachelor,8.27,143,114,129,54,2.0,7.44083243939171,1.0,10.0,66.0,32.4
37,female,high school,13.63,273,367,444,149,2.0,7.551553985138208,1.0,10.0,71.0,63.8
25,male,bachelor,7.72,129,563,66,125,3.0,6.140767791889828,1.9071001970385413,3.0813696286721104,55.0,41.9
38,male,master,7.63,169,308,240,64,1.0,6.060191476493865,2.85010079347294,1.173526629816541,62.0,39.6
15,female,high school,5.04,174,120,165,0,5.0,8.508488086179362,5.0,1.0,48.0,27.4
34,female,high school,4.97,101,239,280,218,0.0,6.550558734330991,2.796660791436309,7.401380444531211,69.0,25.1
29,male,high school,9.83,192,472,167,70,3.0,5.818794842140636,1.0,10.0,71.0,49.8
24,male,bachelor,3.43,64,149,148,92,4.0,9.167113052835203,3.0472274000562787,1.0,60.0,15.4
24,male,bachelor,5.68,119,285,604,88,5.0,8.916146002813337,3.151788889595039,1.0,81.0,28.2
29,male,master,5.16,53,229,330,0,0.0,8.720604520455389,2.6738606974444146,5.360291947437499,53.0,21.3
23,female,bachelor,14.58,301,277,39,145,5.0,5.279003453488296,1.183397757159632,9.717398462351683,65.29930112427833,65.4
25,female,master,8.2,225,206,39,182,2.0,7.451440693595802,2.9176896753026784,2.053271934365992,67.0,41.7
30,female,bachelor,6.37,144,306,184,16,4.0,8.91579138235737,1.971460664003521,4.932029424084995,75.0,33.3
28,female,master,6.76,226,486,198,3,2.0,8.11068920905465,1.0,2.1114353754402364,82.0,36.68415185296776
18,male,bachelor,12.32,267,351,127,110,3.0,6.763985074454008,1.0,6.932246462204494,65.29930112427833,58.3
23,female,master,4.64,89,446,383,193,6.0,8.397069228222668,4.182191471855006,4.582217783460089,76.0,27.4
22,female,high school,10.58,161,899,153,181,4.0,5.311384865876384,2.977931773062452,6.863029095982022,65.0,59.4
24,female,bachelor,6.76,139,180,127,49,1.0,6.918965296937407,1.8261940270199888,1.265809937269665,63.0,36.68415185296776
26,female,master,6.72,58,209,141,165,4.0,8.593420281782691,4.162487165852021,9.930254582007892,74.0,24.0
37,female,high school,6.74,95,101,116,0,1.0,7.596798882974607,3.792921882589734,10.0,72.0,25.5
13,female,high school,14.17,311,94,341,5,0.0,4.845221227793514,1.0,10.0,49.0,59.7
42,female,bachelor,3.89,76,204,109,49,0.0,7.393654153892355,2.694772002862787,10.0,80.0,20.0
24,male,master,2.97,84,206,30,148,6.0,7.620805642928428,4.222471587281906,2.749271046792853,79.0,16.9
39,female,master,9.17,183,87,66,135,2.0,7.617256377752164,1.9307318576881825,3.1340876647629985,59.0,39.0
16,female,high school,5.39,155,100,106,58,2.0,7.135083291731365,2.8917350478458084,3.21803811900702,69.0,25.6
28,female,bachelor,8.97,170,180,105,216,6.0,7.439679303939249,2.1968075230873474,1.6409529017808175,65.29930112427833,38.4
21,male,bachelor,7.92,162,222,183,129,3.0,8.30172959383602,2.008346750808653,1.0,68.0,35.8
49,female,high school,3.75,98,284,105,80,7.0,7.824859553947404,2.3861517048916285,1.0,59.0,24.8
31,female,high school,9.34,212,559,73,0,3.0,5.4414485629900575,1.0,6.938323239669726,58.0,53.1
50,female,high school,16.49,172,296,0,58,7.0,5.52096718179381,1.26577594030165,9.577638134846362,65.0,61.5
18,female,bachelor,6.04,137,632,84,152,1.0,7.695026162313954,2.8027835096846343,1.0843084421315514,77.0,39.0
33,female,bachelor,4.28,99,149,162,135,5.0,8.964468089554085,4.25779504421692,3.977228027900168,65.29930112427833,20.9
19,male,bachelor,15.41,309,84,354,95,4.0,4.979204117399998,1.0586703741547991,5.8557735391412375,61.0,62.4
25,female,bachelor,12.47,141,272,261,65,4.0,7.248606049499039,1.022204333408994,5.057655772729848,73.0,36.68415185296776
32,female,master,4.77,99,145,405,0,2.0,5.331653201347757,4.834902335320249,10.0,37.0,22.9
47,female,bachelor,6.57,45,103,109,71,5.0,9.530351750267863,5.0,8.869442914659608,76.0,21.7
49,male,high school,6.94,93,135,316,35,5.0,8.184227291165925,3.1499888756269603,1.0,65.29930112427833,28.4
33,male,phd,12.32,278,139,79,266,4.0,7.300581373746263,2.084657117979118,9.947401017573076,61.0,55.2
41,female,bachelor,15.25,282,309,27,170,4.0,5.403687237884583,1.0320902093396325,9.98280581341522,54.0,67.8
44,female,bachelor,6.09,106,165,6,164,0.0,7.030708634490137,1.7316379230493124,1.409982267883721,52.0,27.7
22,female,high school,2.58,59,79,135,0,1.0,8.24049690119267,2.753748002083188,10.0,77.0,10.6
35,male,high school,12.43,252,206,533,154,6.0,5.707427475234826,1.218340728772784,5.688274309154987,60.0,55.1
19,male,bachelor,5.91,122,80,80,137,1.0,7.40157728857042,3.836345853575976,4.211876442803868,68.0,23.7
32,male,high school,5.95,121,268,73,62,2.0,7.315465650516977,3.8653975177859934,2.0162582524527566,65.0,36.68415185296776
28,male,bachelor,7.4,188,105,315,210,3.0,7.294217131088136,3.0565630082204267,5.079137021239308,70.0,34.3
45,male,bachelor,8.81,137,429,128,112,6.0,7.413922619462524,2.1698389891940635,9.804331222863995,66.0,43.2
22,female,bachelor,2.74,78,125,269,0,3.0,9.787325158394497,3.986214204942084,10.0,52.0,14.4
23,male,bachelor,6.63,97,191,119,0,3.0,7.296750061366435,3.014456235726365,1.0616933111115945,75.0,26.3
41,female,phd,6.76,71,319,143,93,3.0,8.343599054705345,2.9681758997336654,1.0,60.0,36.68415185296776
47,female,master,7.06,156,418,108,123,5.0,6.674977159803877,3.1223858209899262,8.688486092623975,49.0,41.1
22,female,bachelor,6.0,146,352,126,166,3.0,5.597251565062917,1.900597067218652,7.120612838991822,61.0,33.4
48,female,master,5.59,135,317,526,181,6.0,5.474848221455445,2.279561380317223,5.574038800615918,80.0,32.4
24,male,bachelor,5.86,117,824,203,93,4.0,8.045600086209138,3.043430358254513,9.903518315996642,74.0,42.5
23,female,bachelor,3.14,51,352,125,260,4.0,7.452044452406541,3.078793289584634,1.0,62.0,18.7
13,male,high school,5.7,119,324,229,94,0.0,7.678889537035707,1.7660224683438672,10.0,62.0,28.9
31,male,bachelor,6.44,160,397,113,138,2.0,8.190144154635526,3.8607408065434887,1.0,62.0,37.6
13,male,high school,6.76,136,587,155,117,5.0,7.663164624530492,2.12193323172009,1.0,65.29930112427833,36.68415185296776
39,female,bachelor,9.82,232,240,62,195,6.0,6.688061065020355,1.2784184230685844,9.52451186499184,69.0,48.2
37,male,bachelor,2.96,18,571,591,95,1.0,8.228926857408192,4.756411204260596,7.251477689392786,69.0,22.0
50,female,master,8.05,96,167,122,293,3.0,6.519506433078377,3.0784362784789976,9.858913454416204,75.0,31.5
34,female,phd,7.37,129,213,42,203,3.0,6.515059724623335,3.934796735477321,10.0,67.0,36.68415185296776
18,female,bachelor,9.77,189,473,152,97,3.0,6.7354607793790535,1.0,9.992869487880863,62.0,48.7
24,female,bachelor,3.32,88,272,289,274,3.0,8.938643681638762,3.9786558257755615,9.864716562327288,63.0,20.2
25,female,bachelor,13.38,303,548,118,130,3.0,6.053948535656986,2.0824577879581283,3.972143126154324,64.0,69.4
22,female,bachelor,3.53,72,170,121,0,7.0,8.619533523262461,3.196030652348557,1.0,65.0,16.6
43,female,high school,4.42,93,877,199,119,1.0,8.821585964264589,3.805220301623134,10.0,72.0,40.2
28,female,high school,5.54,134,368,27,102,3.0,8.551618292340992,3.9958536256039614,1.0,66.0,32.2
33,female,bachelor,3.77,81,274,415,63,3.0,6.869242436557372,3.9737228726679112,4.0648350958932005,72.0,21.3
40,male,bachelor,6.95,148,215,48,152,5.0,8.223909719653577,2.1509057454348013,7.9187515148247805,64.0,33.9
27,male,master,2.68,61,349,58,218,6.0,6.580859534035837,4.175792651422795,3.710049382924162,66.0,18.6
13,female,high school,14.33,334,638,100,17,1.0,4.703426458318116,1.0,10.0,45.0,76.0
35,male,master,5.73,102,379,184,139,3.0,7.86362876166198,3.964619242383175,3.091988389459713,74.0,30.5
32,male,bachelor,6.01,148,855,304,64,3.0,7.52799624871461,1.0,4.934361940859601,68.0,47.1
31,male,master,4.88,67,95,33,115,6.0,8.659037999678983,3.2094599854594,1.0,75.0,17.9
44,male,bachelor,5.45,102,91,49,38,3.0,5.4145314320241535,3.95260311005756,9.9236553579395,36.0,24.5
31,male,master,9.97,229,191,116,9,5.0,4.95398108527694,2.108307402676908,1.89764311604536,86.0,45.9
28,male,high school,13.88,168,373,77,0,6.0,5.091902495855237,1.227719626161341,9.59637508300567,64.0,54.9
43,male,high school,5.77,107,80,42,200,5.0,7.791849261093549,3.0407766872746858,1.0,76.0,24.1
35,female,bachelor,4.72,110,138,19,103,6.0,7.576223332092278,2.2002398003622514,1.0,55.0,23.2
21,male,high school,6.61,108,200,125,197,5.0,7.085599695567338,3.247677350215394,2.807215491563115,71.0,27.4
39,female,master,6.49,129,85,130,190,2.0,9.324930104054255,2.837850246828096,1.0,54.0,28.0
34,female,master,4.45,78,222,68,93,1.0,7.3588007796480275,3.876546112371839,10.0,59.0,21.8
13,male,high school,12.08,323,152,153,130,6.0,5.452732943347769,3.214427111577044,9.691389209481118,84.0,56.3
47,male,master,7.14,192,224,34,102,7.0,7.175107184193334,5.0,2.756690364128536,63.0,39.0
42,female,master,8.94,257,548,34,238,1.0,8.90967338773024,1.746239004571128,10.0,67.0,56.4
24,female,master,11.09,287,290,115,130,1.0,6.428233435279068,1.0,1.2246916559455174,74.0,55.7
49,female,bachelor,5.95,119,395,121,97,6.0,7.905409355198393,4.284364160822143,6.674518083726467,70.0,34.3
32,female,bachelor,6.58,125,154,78,116,4.0,6.192186546578839,2.0324644610780545,1.0,67.0,28.7
13,male,high school,7.35,266,279,89,105,5.0,5.752414237018669,3.1277615906978125,2.7740333851465326,69.0,44.0
48,male,master,4.91,53,817,300,192,7.0,8.705730623512228,3.342097491637684,8.583174196336422,89.0,36.3
29,female,master,5.95,115,167,294,98,3.0,7.373932483735754,1.9890839143084489,1.0,64.0,26.5
43,female,high school,5.37,136,154,226,86,1.0,7.415010760823479,2.7336572985613894,1.0,67.0,27.7
23,female,bachelor,6.59,75,299,271,113,3.0,6.808844766518262,2.9769847355338936,2.205186798773349,76.0,27.1
24,female,bachelor,8.41,214,194,76,258,6.0,8.59868721452818,3.287306051064689,9.635333319838962,76.0,40.6
31,female,high school,5.46,130,357,62,232,3.0,9.355489648765165,2.9701933154177595,2.049010107356848,77.0,31.3
37,female,bachelor,4.2,65,130,185,285,0.0,9.3675503298094,2.595311972476991,1.0,71.0,17.6
20,female,bachelor,7.19,160,594,219,218,3.0,6.937455351680806,2.9914511243206885,2.0876881399918523,54.0,43.6
21,female,bachelor,4.92,125,364,614,155,4.0,8.367968010369328,5.0,3.926078076153545,81.0,28.7
21,male,bachelor,6.81,138,153,63,166,4.0,6.797427161467311,2.960470297641832,3.911510436468358,54.0,29.7
34,female,bachelor,5.92,155,217,382,315,4.0,7.451622337725435,1.967964613835204,2.9668904415153032,68.0,31.4
21,female,high school,10.96,287,206,74,169,6.0,7.459706738673005,2.2604496626958497,4.739062657956377,57.0,53.5
20,female,bachelor,8.18,164,218,79,118,3.0,7.546656221834396,1.9354212374613808,1.016562793563753,64.0,36.5
38,male,master,7.05,117,555,44,156,7.0,6.541186357629676,3.2462041300913675,9.486277782091156,68.0,39.9
36,female,bachelor,12.37,215,247,549,79,3.0,5.923217089185117,1.0,6.999845602558494,68.0,52.7
13,male,high school,5.56,182,376,101,68,4.0,5.736389248068601,3.019714868421896,7.839042629119547,69.0,35.0
23,male,bachelor,2.34,76,79,123,92,4.0,7.593039123583519,4.05692744972678,8.877393878210837,81.0,11.3
24,male,bachelor,8.18,132,102,611,91,1.0,8.254791498398058,1.8021350860757848,9.252963075684532,70.0,31.0
25,female,bachelor,5.19,110,302,28,79,6.0,6.753805775036938,2.151694526526727,2.7464398174778504,63.0,27.4
14,male,high school,5.53,138,410,269,142,2.0,7.424700302790945,2.866595841216307,6.286228578577557,75.0,32.0
35,female,bachelor,4.32,64,355,153,190,6.0,8.04904486837139,3.233831971596864,9.674748415645816,77.0,23.2
36,male,bachelor,7.91,105,893,222,90,5.0,6.085677952160866,2.1339055639465823,9.886223834909144,53.0,49.8
25,female,bachelor,4.35,106,376,195,71,1.0,6.437618663848359,3.8081739634280254,1.2747820185582026,71.0,26.7
23,female,bachelor,15.01,260,65,310,21,3.0,6.13643774805194,1.068909586800104,10.0,72.0,56.9
21,male,high school,11.78,256,94,89,14,3.0,6.672022129976978,2.008592251010412,6.083377797912804,62.0,49.7
25,male,master,9.34,211,95,180,178,5.0,8.5604593603094,3.174431725175718,3.743575269904227,65.29930112427833,40.1
27,male,phd,4.28,80,416,115,214,2.0,9.582756007306848,2.8838573107546304,8.005948676130867,63.0,25.7
38,female,bachelor,7.92,235,1133,403,270,2.0,6.121976325921504,1.0,10.0,66.0,66.7
26,female,bachelor,6.72,125,84,124,127,6.0,7.300282885815788,3.1901393060551246,1.0,63.0,26.8
28,female,bachelor,6.72,159,156,59,113,4.0,7.142336002373734,3.090802506614099,2.852341542540095,65.0,31.7
39,female,high school,1.36,13,370,31,0,4.0,8.330291025689208,4.046405023132941,2.829360425853497,54.0,13.3
20,female,bachelor,9.31,228,221,207,208,4.0,7.52438021771234,1.0630439057844203,9.943644682023116,51.0,45.0
46,male,high school,8.34,139,561,80,59,6.0,9.0606367241929,2.219724870639168,2.8383575419031906,81.0,45.3
24,male,bachelor,7.59,115,291,47,82,2.0,6.398932753684952,1.0,1.1110985708176813,57.0,33.3
19,female,bachelor,7.09,174,316,55,100,6.0,5.89877842827865,2.3586037088891976,1.0,55.0,37.4
28,female,bachelor,10.31,192,157,422,91,3.0,7.151159244408503,1.0,7.029098192327746,43.0,43.6
24,male,master,4.28,94,274,154,0,2.0,6.348560237927071,2.8583701546364417,10.0,59.0,23.2
27,female,phd,3.9,80,741,387,0,0.0,8.2425421593177,2.767091281291448,8.41560298221302,65.29930112427833,33.4
29,male,master,16.12,286,764,424,152,6.0,4.2882915751061,2.1819358555776502,7.6301655624359315,81.0,79.8
41,female,master,7.61,219,107,405,199,2.0,8.214640624910805,2.877585413076932,10.0,75.0,38.6
40,female,high school,10.54,162,191,308,103,7.0,7.550175980789256,3.2372584014603865,9.583906434628686,58.0,43.1
24,female,bachelor,5.76,135,669,273,134,7.0,7.305624497629715,3.316156845098297,2.6826742625943654,88.0,39.4
46,female,phd,5.29,78,93,33,115,2.0,8.160210247820887,2.917368593368584,1.0,65.29930112427833,21.2
22,female,bachelor,6.06,140,140,67,0,5.0,6.402207719087565,4.116050058938479,9.85552337671129,65.29930112427833,36.68415185296776
20,male,bachelor,5.44,131,319,74,44,3.0,6.664936620824676,3.007781209165138,1.9700957077572576,40.0,30.4
28,female,high school,11.49,253,320,65,64,2.0,6.611478895324052,1.0,6.102903941487862,88.0,54.5
33,female,high school,9.43,199,71,77,266,1.0,8.111922750797032,1.7769284174719011,1.959489198399968,51.0,40.2
40,female,master,12.76,179,443,90,249,7.0,6.457581975474062,1.2830799898176208,6.778595953558543,49.0,56.5
29,male,high school,15.2,299,129,60,102,2.0,4.391125245447796,1.0,8.187836913100263,65.29930112427833,62.8
41,male,bachelor,6.75,111,459,483,108,3.0,7.558226326167928,1.8846047228701983,1.0,89.0,35.9
44,male,master,5.65,93,223,3,114,2.0,9.545916063214836,3.876760932892454,1.0,79.0,26.3
14,male,high school,4.06,70,545,190,39,5.0,8.009007012603794,4.166510666287688,1.7846018838567848,71.0,26.3
14,male,high school,11.31,180,373,86,160,4.0,7.357216521571972,3.1160304379092185,7.988117005001699,71.0,48.4
28,male,bachelor,12.57,251,208,84,0,5.0,4.3870560059405,3.1044452677743823,9.672886990040338,65.29930112427833,54.4
23,female,bachelor,7.64,203,242,346,57,0.0,8.321680068690151,2.76904723583194,9.34549132118864,73.0,39.1
38,female,high school,3.26,70,322,26,209,3.0,8.497014993233524,4.003867476644918,1.1789308501421676,68.0,21.0
30,male,high school,5.31,127,476,72,172,5.0,7.758461211351246,4.192740070651376,2.733538077209708,66.0,33.9
24,female,bachelor,5.43,96,104,180,0,0.0,8.773384112410481,4.71487689243316,3.363248877833279,64.0,21.6
16,female,high school,1.57,65,74,40,154,0.0,7.309202910130409,2.6424614191916262,10.0,57.0,8.5
28,female,bachelor,7.35,203,445,85,84,2.0,6.318761999171046,1.8956650237655133,10.0,62.0,44.4
36,male,bachelor,8.66,186,300,350,105,2.0,7.248603548046026,1.0,1.153866264113001,48.0,43.4
41,female,phd,11.2,160,671,57,168,2.0,8.167267100028182,1.0,1.1843232748668848,64.0,56.7
29,female,master,14.44,296,174,414,21,3.0,4.583874291635867,1.0,10.0,55.0,62.4
34,male,bachelor,4.94,137,106,24,179,5.0,6.044092638204789,3.1148632803671936,1.0,54.0,25.2
24,female,bachelor,8.02,195,158,154,265,5.0,8.006356426047809,4.138887625279441,1.792307382255115,67.0,37.4
47,female,high school,11.88,219,293,76,60,3.0,8.047478521664328,1.0071981905621157,5.880544971646276,79.0,53.9
31,female,bachelor,11.63,170,142,212,102,4.0,7.557018259909062,2.0335382391740944,7.899462393900906,65.29930112427833,43.9
43,female,bachelor,3.64,84,231,136,181,4.0,7.09459400969016,3.071709893668293,1.0,49.0,21.7
17,female,high school,5.43,111,544,124,89,7.0,10.040298556085224,4.292319749624692,1.5887325468533158,55.0,33.7
